No,TEXT,True Label,Predicted Label
586,"Bang , lu gabahas dampak untuk yang saat ini ? Gimana warga kecil yang disana menderita karena ikn ,gimana dana yang sebanyak itu lebih bagus untuk di pake buat mensejahterakan rakyat dibanding membangun negara , toh juga walaupun ekspektasi nya nanti di tahun belasan atau puluhan tahun mendatang bakalan baik untuk Indonesia , tapi untuk yang saat ini apa harus di tinggalkan gitu aja ? Thanks",0,0
587,Kok bisa warga kecil menderita karena IKN? Emangnya IKN berbuat apa sama warga kecil bang?,1,1
588,"Dari tahun² sebelumnya kan sudah ada programnya bang untuk rakyat.. Kan sudah dblg, klo ga sekarang kpn lagi? Yakin jika dana sgtu dipakai sekarang, tahun² kedepan nya ga ada lagi kemiskinan?",1,1
589,yang kami harapkan ...IKN jangan disandingkan dengan KKN om... (bakalan ora dadhi sesuai harapan),0,1
590,"Info nya cukup netral, actual &amp; berimbang.....",1,1
591,"INTINYA JANGAN PILIH ANIS, KARENA DIA AKAN STOP IKN <br>DIA GAMAU INDONESIA EMAS",1,0
592,IKN dilanjutkan baik baik saja asalkan terencana dengan baik dengan penuh pertimbangan termasuk  keuntungan dan dampaknya. dan yang paling penting tidak mengorbankan anak cucu negeri ini dimasa yang akan datang seperti harus menanggung hutang ke asing dan tidak ditunggangi eleh kepentingan kepentingan para pembesar bangsa ini untunga memperkaya diri dengan mengabaikan tujuan pembangunan negera. masalahnya sekarang ini belum pernah ada kejelasan. misalnya harus ada badan penyelenggaran IKN yang tugasnya melaksanakan pembangunan IKN sampai dengan teknisnya yang tidak melanggar prinsip pembangunan pelaksanaanya. siapapun presidennya saya yakin akan dilanjutkan namun mungkin ada perbaikan sistem perencanaan dan pelaksanaan. intinya IKN harus ada aturan yang jelas dan jangan sampai proyek IKN menyandara NKRI dari oknum-oknum Negeri dan asing.,1,1
593,"IKN memang keren, IKN adalah Proyek Mercusuar Indonesia dan harus berlanjut siapapun Presidennya, Salam NKRI...",0,0
594,"Lanjutkan IKN<br>🇮🇩 Salam Indonesia Maju dari Timika, Papua Tengah 🇮🇩",0,0
595,"<a href=""https://www.youtube.com/watch?v=yztD26Z7FzY"">https://youtu.be/yztD26Z7FzY?si=Wy7MsZSjoOeMaO9Y</a><br>Tonton sisi lain IKN, rakyat sekitar IKN gelisah bakal tergusur pelan².😢",1,1
596,"Kaum sumbu pendek dan kaum pencitraan gak akan paham bang. Mereka asal beda, sok bela rakyat dengan kepentingan pencitraan. Semoga siapapun presidenya IKN akan diteruskan agar Indonesia ada yg dibanggakan.",1,1
597,"Sekeliling pak lurah isinya korupsi. Tdk ditangkepin malah disandera pak lurah.😅<br>Membangun ibukota ditengah hutan kasihan rakyatnya, mau kerja apa ditengah hutan?😅",0,0
598,"Kalo anis jadi presiden IKN jadi kenangan , saya dukung capres yg mau menerusin insprastruktur presiden yg sebelumnya ✌️",1,1
599,"Negara lain pindah kota ibu negaranya ke yang sdh jadi kota ,bukan membangun kota baru..Jadi tdk menghancurkan ekosistem loh",0,1
600,Reymon lu ada kepentingan disana sehingga lu pro ikn,1,0
601,"<a href=""https://www.youtube.com/watch?v=cWBsbzmlj_g&amp;t=240"">04:00</a> asli gw setuju banget. Secara nalar akal pikiran dan logika. Brilian Dan Berani mengambil keputusan ❤",0,0
602,"Dari debat capres, pertanyaan dr konten diatas udh dpt spoiler kok jawabannya",0,1
603,"Coba berfikir obyektiv,simak penjelasan dr  p.ridwan kamil sdh gamblang,jd pindah kesana utk indonesia ke depan.ndak usah bicara partai ABC.ITU UTK KEPENTINGAN SEL BANGSA IND.LUPAKAN  RASA SIRIK DAN DRNGKI",1,1
604,"Pass banget sarannya, apapun program wajib edukasi dan komunikasi yang tepat ke masyarakat.",1,0
605,"1 hal yang membanggakan dari indonesia di masa depan ,indonesia punya sumber alam yang melimpah dan sumber daya manusia yang akan menjadikan indonesia lebih baik dan lebih maju lagi❤❤❤",1,1
606,dengan adanya program hilirisasi yang dilakukan dengan baik maka tidak mustahil Indonesia ke depannya akan menjadi negara adidaya.,0,1
607,@@ecunoq144 berdoa saja sdm di negera kita bisa lebih baik lagi,1,1
608,Yang buat bangga yaitu IKN karna Indonesia punya istana yang kita bangun sendiri.dan untuk menuju Indonesia emas,0,0
609,Terus gini min kalo boleh tanya kalo semua investor dari luar kan sama saja ibukota baru bukan milik rakyat. Kan ada isu² yg pemerintah lebih mementingkan investor daripada rakyat. Banyak rakyat kehilangan lahan gara² investor. terus ketika kita mau beli lahan atau rumah di ibukota baru kan kita beli ke orang luar bukan orang indo. Tolong dong di jelasin tentang investor yg merenggut lahan rakyat,1,1
610,Pak Jokowi hanya amanah membuat ikn TDK sembarangan  ke inginan  bung Karno Kalimantan  buat  kota Nusantara,0,0
611,Sebarin anak muda .kebaikan dan kemajuan ke halayak.orang yg menyebut IKN buang 2 duit <br>Itu bukan orang ga mau maju.dan bisa ny cuma mencela . Kaya jln tol aj .mereka bilang ga butuh inprastuktur <br>Tapi sekarang mereka di nikmatin juga.klw udh jadi.itu manusia Munafik.,1,1
612,Mantap.... Terimakasih ...cerdas banget !,1,1
613,"Weh cair nih 😂<br><br>Gue setuju IKN, karena cair nih. Kaga gue kaga cair, 😂 rakyat biasa gue",0,0
614,"Sy setuju bang Chin, kelemahan pemerintahan pak Jokowi sangat lemah dalam public relations &amp; government communication... Salam",1,1
615,"Menurutku,<br>IKN akan jadi pusat PEMERINTAHAN. Dan JAKARTA akan tetap jadi pusat EKONOMI.",1,1
616,anda tidak tau perkembangan di indonesia pulo jawa sudah sesak p jokowi melanjutkan keinginan dan cita cita presiden sebelumnya jadi anak muda harus optimis jangan pesimis,0,0
617,"Kalian bangga punya IKN karna hidup kalian tercukupi dari segala aspek,IKN memang bagus,bagus untuk pejabat pemerintah,apalagi yang hobynya korup dan sudah pasti ada permainan para penjahat elit disana.<br>Kami yang diNTT pekerjaan susah,semua serba mahal.<br>Kami tidak butuh ibu kota baru,kami butuh lapangan pekerjaan biar bisa bekerja untuk menhidupi anak istri kami.<br>Jangan hanya berfokus pada satu kota trus kami dilupakan,masalah yang urgent masih banyak.<br>kesejahteraan rakyat itu yang harus diutamakan.<br>Sy sebagai rakyat Indonesia berharap jangan berfokus kepada IKN saja.",0,0
618,IKN hanya untuk dibanggain.   lucu,1,1
619,IKN adalah amanat sejarah... Cetusan IKN di plening BUNG KARNO...  Pelajari sejarah bangsa. (itu salah satu harapan pendahulu kita),1,1
620,IKN adalah amanat sejarah... Cetusan IKN di plening BUNG KARNO...  Pelajari sejarah bangsa. (itu salah satu harapan pendahulu kita),1,1
621,IKN adalah amanat sejarah... Cetusan IKN di plening BUNG KARNO...  Pelajari sejarah bangsa. (itu salah satu harapan pendahulu kita),1,1
622,Secara konsep bagus sih. Tapi sedari awal saja sudah kotor mainnya. Masa iya UU IKN terbit tabpa melibatkan elemen opini masyarakat secara majemuk? Ketika UU sudah sah diketok baru publik diberi kesempatan pro kontra. Seharusnya sebelum UU disahkan. Dan ingat. Bagaimana nasib masyarakat lokal? Sedangkan UU perlindungan tanah adat  mandek??,0,0
623,"Setuju, LANJUTKAN !!!",1,1
624,Sy bangga dengan presiden Jokowi yg dengan beraninya mendirikan IKN menuju Indonesia emas,1,1
625,Ide Soekarno bukan Dalam kondisi sekarang Bro😊,1,1
626,"Ukuran keberhasilan ekonomi sebuah negara, lihat jumlah orang miskin dan penganggurannya",1,1
627,"Karena anda berfokus hanya di Jawa menurut gw ikn bagus soalnya akan banyak pabrik/bisnis baru yang bisa mengurangi pengangguran di Indonesia,dan posisi ikn itu tidak jauh dengan pulau Sulawesi,Sumatra Jawa,Ama Papua,jika kita berfokus di Jawa y ekonomi di Indonesia akan terus dijawa",0,0
628,"Sepemikiran ternyata, hal yg saya takutkan, apakah calon2 Presiden kita nantinya akan melanjutkan proyek IKN, jgn sampai menjadi Projek mangkrak, akan bakal mubadzir",1,1
629,"Yg sy banggakan buat 1 ndonesia klu sy jd <a href=""http://president.sy/"">president.sy</a> ingin negara saya beradab dan rakyat sy punya hati 2 yg lurus.",0,0
630,"Saya penduduk ibu kota jakarta, sangat mendukung proyek ikn di Kaltim. Terserahlah pikiran negatif orang lain, buat saya pemindahan ibu kota insya Allah ada pemerataan penduduk dan pembangunan agar kit",0,0
631,Nah ini baru pemikiran bagus<br>Setidaknya Kalimantan akan lebih di perhatikan pemerintah,1,1
632,jaman presiden soekarno wacana pemindahan ibu kota berlokasi di pontianak.<br><br>jaman presiden soeharto wacana pemindahan ibu kota berlokasi di jawa barat.<br><br>jaman presiden jokowi akhirnya memindahkan ibu kota berlokasi di kalimantan timur.,1,1
633,Salam hormat kenal. Saya broker RIO HRY PT Haryadi Sukses Property,0,0
634,kalau secara isu lingkungan gmn bang?<br>yg simple aja sumber air nya gmn untuk satu kota.<br>secara pertahanan negara gmn ibukota di IKN?,0,1
635,"Dia bicara seolah² paling pinter paling ngerti soal IKN (ISTANA KERAJAAN KEBUNBINATANG)<br>Yang anda sodorkan cuma penggiringan opini supaya proyek yang cuma menguntungkan beberapa orang seolah² pro dengan masyarakat indonesia.<br>Vidio sepanjang ini saya tunggu dan tonton sampai akhi, nggak ada satupun kritik Anda soal ikn.<br>Bahkan satupun fakta sama sekali nggk dia sodorkan, Orang yang begini ini sangat menyerang sikologis, Hati hati guys dengan orang ini.<br><br>Dia sendiri yang bilang 70% orang di indonesia pendidikanya rendah, membuat keputusan lebih banyak menggunakan emosi.<br>Makanya dia selalu kampanye Soal IKN seolah olah akan sangat membanggakan. <br>Dia ini influenser bisnis jika tidak menguntungkan buat dia mana mungkin sekeras ini dia kampanye IKN.<br>Sory yee Chin, Rymon china. Kita itu lebih bangga jika Di kenal seluruh dunia kualitas masyarakatnya punya intelektual kecerdasan berkualitas tinggi. <br><br>Hati Hati sama orang ini <br>Fakta Jokowi ngemis² ke CHINA JUALAN IKN Gak dia sebut sama sekali, <br>Tanpa IKN kita itu sudah dikenal masyaraakatnya miskin,pendidikan rendah, keadilan minim, dan itu salah satu dampak dari bengisnya kekuasaan mementingkan pindah istana.<br><br>Sekali Lagi Hati Hati sama orang ini. Dia itu otaknya cuma cuan dan bisnis, munafik klo dia bilang perduli masyarakat.<br><br>Hati hati sama orang ini guys sangat menapulatif, dengan gaya bicaranya yg cepet, dan sangat ambisius.",0,1
636,"hanya orang non pintar yg bilang ikn itu buang uang aja, malah klau ibukota tetap Jakarta malah itu buang uang negara",0,0
637,Baru 450 triliun buat sebuah kota apa lagi kota ibukota Negara....liat AS untuk membuat satu kapal induknya aja menghabiskan anggaran 4000 triliun....bajet untuk pertahanan nya 6000 triliun per tahun,1,1
638,"Harus y masyarakat yg di daerah lain juga bangga,,krn IKN adalah ibu kota negara yg ciamik dan bisa menumbuhkan perekonomian masyarakat Kalimantan..<br><br>Lanjutkan untuk membangun yg blm di kerjakan.<br><br><br>Pak Jokowi presiden terbaik sepanjang masa",0,1
639,"Yg menolak IKN ato yg merendahkan IKN adalah sama dgn orang yg ingin negara lain menjajah Indinesia lagi,mental orang ini hrs di hapus,terlalu bodoh ,sdh ditersngkan pa Ridwan Indonesia blm punya IKN,yg sekarang istana peninggalan kolonial,sanga memalukan sdh merdeka sekian lama blm punya ibu kota,ga usah cari&quot; hal yg buruk lah mari kita bergerak maju untuk mewujudkan IKN",1,1
640,"Saya sebagai org Kalimantan Timur bangga IKN dibangun di kalimantan. Setidaknya pembangunan akan merata, tidak selalu terpusat di pulau jawa and yes akan mendorong pertumbuhan ekonomi sekitar juga. Semoga pembangunan IKN bisa dilanjutkan.",0,0
641,Setakat ini IKN cuma utk membina Istana Presiden sahaja. Belum tenampak kehadirannya untuk membangunkan ekonomi warga Kalimantan.,1,1
642,"Tetep ajah fokus akan di Jawa,lu kira IKN butuh berapa tahun nyamain pengaruh jakarta yg sudah dibangun sejak namanya Batavia?😀",1,1
643,Crosscheck fakta: 38% hitungnya dari mana? Bisa dibagi dokumennya dan dikasih checklist mana yanf udah ready. Tolong dibalas ya. Takutnya malah opini tapi dilabeli fakta,0,0
644,"Setuju indonesia itu bkn p jawa aja ,Alhamdulillah kalau kita dukung ikn ini untung bangsa negara indonesia emas,jd positif thingking aja,Bismillah lanjutkan prabowo gibran❤",0,1
645,"Perihal : lingkungan hidup, AMDAL, keanekaragaman hayati dan satwa asli kalimantan sayangnya tidak dibahas disini",0,0
646,Hebat lho anak muda berpikir positif ...Indonesia emas milik generasi mu....❤,0,0
647,"gua punya pertanyaan, migrasi penduduk menjadi salah satu permasalahan di indonesia. orang yang melakukan migrasi tentu yang mempunyai modal, undangan, atau sekedar nekad ngadu nasib di kota lain. maka bekerja dan mengembangkan sdm di kota sendiri jadi salah satu pilihan bagus. pertanyaanya, bgaimana IKN terhadap budaya migrasi indonesia yang sama seperti sebelumnya terjadi di jakarta? gua ambil perspektif orang yang berusaha bekerja di kota sendiri dan berkembang di kota sendiri. mohon dijawab kakak2. hehe",0,1
648,"makanya pilih presiden yg akan melanjutkan program2 nya pk jokowi,, supaya IKN terwujud",1,1
649,saya dukung IKN untuk Indonesia sentris..,1,1
650,Udah di ekseskusi...harus lanjut sih menurut saya... Sayang kalo di mangkrakkin...buat presiden berikutnya pliss lanjutkan untuk indonesia sentris,0,0
651,Orang2x pintar Dan cerdas berbicara dengan logika dan ilmu di dukung Fakta &quot; tapi orang2x Bodoh berbisara dengan  kebencian dan PESIMIS. makanya gak maju miskin terus .itu berbedaan orang Yng maju dan tertinggal,1,1
652,mana suara onta n mumun<br>Yg gk mau lanjutkn Ikn..,0,0
653,"Untk mnjd sebuah negara maju, bukan infrastruktur yg hrus terus menerus dikembangkan, tp pembangunan yg bersifat lunak yg harus dimajukan, yaitu sumber daya manusia (SDM). SDM masalah utama indonesia yg membuat ekonomi sulit berkembang. Investasi di infrastruktur bkn solusi utk masalah ini, tp investasi pada pendidikan dn kesehatan. Apa mau terus menerus jadi negara yg kaya SDA tp miskin scr ekonomi ?? liat negara2 maju mereka miskin SDA justru jadi negara maju krn SDM yg bagus. <a href=""http://www.youtube.com/results?search_query=%23bijak"">#bijak</a> dlm berpikir 😊",1,0
654,"&quot;bangga, bukan berarti  sejahtera&quot; <br>itulah yang di rasakan warga miskin USA.. apalagi IKN adalah kebanggaan yang terSentral di satu titik.. bukan pemerataan.. itu opini gw..",0,0
655,Ke khawatiran IKN adalah perusakan alam om karna Indonesia adalah salah 1 paru-paru dunia,1,1
656,no.1 Indonesia di mata dunia Sumber Daya nya gak sih?,1,1
657,"Orang yg Pintar harus berfikir<br>dg ENCER ,IKN sudah Tepat♥️<br>Ibu Kota Jakarta sudah Padat<br>Ambles Rawan Banjir dan lain 2",1,1
658,kalau mengeluarkan dana besar buat pembangunan untuk rakyat ya tidak apa2 memang harus memangnya uangnya mau disimpan  buat pribadi dan golongan peringatan ini siapa yg tidak mau membangun memangnya uang negara punya moyang lo dasar bodoh uang negara ya untuk rakyat habis juga buat rakyat bukan untuk foya2 sekelompok  golongan.ya yg enak golongan kaya kalau yg miskin hancur memangnya rakyat miskin bukan rakyat ingat uang rakyat untuk pembangunan rakyat dan seandainya habis tidak apa2 yg penting buat rakyat bukan untuk diri sendiri dan golongan .ingat itu uang rakyat tidak untuk dikorupsi tapi digunakan untuk membangun yg merata bagi rakyat  itu baru benar ingat bapak jokowi sudah kerja sangat bagus dan semoga presiden selanjutnya bisa meniru bapak jokowi yg pinntar dan  bijaksana bapak jokowi pergunakan uang negarq atau uang rakyat untuk mmembangun fasilitas buat rakyat sehingga fasilitas lengkap yg dibutuhkan masarakat sehingga masarakat mudah  melakukan aktifitas karena semua lancar dan memadai harus bangun infrastruktur yg melancarkan aktifitas masarakat dan berguna bagi masarakat terutama petani ada waduk dan jalan halus sehingga tranportasi penting bermanfaat dan uang bukanya disimpan dan digunakan untuk diri sendiri korupsi dan golongan tetapi untuk rakyat contoh teladan kita bapak presiden jokowi  yg menggunakan dana untuk membangun dan memperlancar aktititas sehingga aktifitas mudah dan lancar dan tanpa ada korupsi bapak jokowi presiden yg memperhatikan seluruh masarakat indonesia yg sungguh arif adil dan bijaksana semoga nantinya jika ada pergantian presiden  harus presiden yg merakyat dan memperhatikan rakyat dan membangun untuk rakyat.seperti bapak presiden jokowi pilihanku dan pilihan kita semua bangsa indonesia,1,1
659,"anis jadi hancur lah ikn, pasar benhill aja mangkrak pas dia naik. apa lagi IKN wkwkwkwk",0,0
660,Lanjutkan ikn buat Indonesia emas,1,1
661,No. 1 sda nya yg berbagai macam ada.,0,0
662,"Ray, statement u itu sangat kritis dan benar. Tapi dari semuanya, intinya adalah Indonesia harus punya sebuah simbol yang bisa dibanggakan di masa depan. Dan itu adalah sesuatu yang dibutuhkan oleh seseorang yang berasal dari kaum menengah atas termasuk u Ray. Jadi dari statement yang udah dibuat, ini terlalu bias. Masalah yang basic itu banyak yang lebih urgent. U bayangin semua mau dipajakin tinggi, tapi yang nikmatin cuma segelintir orang. Orang2 yang gabisa nikmatin itu, makin kecekik. Itu baru kita ngomongin soal pajak doang ya. Jadi, mungkin emang bener lo ga dibayar, tapi statement lo itu termasuk statement orang2 menengah keatas yang kehidupan nya terganggu oleh kehidupan kalangan bawah dan seseorang yang butuh validasi dan simbolik.",1,1
663,"Program nya bagus, tapi harus jeli juga, siapa yg paling banyak mengambil keuntungan dari program ini, saran saya jangan sampai asing lebih banyak memegang saham, ajak dan prospek anak bangsa yg punya modal",0,1
664,Jangan pilih Anis agar IKN berhasil dan keuntungannya untuk dirimu dan rakyat Indonesia. Bukan mbahmu.,1,1
665,Yaudah kmu sendiri aja yg modalin kalau gamau org asing yg nanam saham supaya yg untung anda dan negara mengalami pemerataan pembangunan,1,1
666,Ini bukan tentang ikn tapi tentang kereta cepat... Menurutku seharusnya kereta cepat tuh &quot;nanti aja&quot;... Kenapa?? Karena banyak pulau2 besar di Indonesia blm terhubung dengan kereta setiap provinsinya..... Saya orang sumatera merasa kereta cepat itu buang2 anggaran dan juga rute nya terlalu pendek lebih bagus kalau dana untuk kereta cepat dialihkan untuk pembangunan rel kereta api....,0,0
667,"Mau ngomong apapun putar-putar/bemanis manja grup bgmn pun  kao..kalau kurupsinya tidak diberantas..berarti rezim jokowi bobrok.  113kasus korusi di pdi gak kelar di berantas. Baah...<br><br>Jadi..Sebesar apapun pembangunan(master plan) nya klo kurupsi dan kejujuran  blm sanggup kau laksanakan sama saja rezim yg lagi bercanda dengan retorika.<br><br> Bahkan segunung prestasi kao kalau masih ngarepin fee atau upeti bin jatah bin duit2. Brrti blm pantas jd penyelenggara negara...pantesnya msh dibilang kontraktor. Karena msh utamakan cuan dengan alibi2 kemajuan pembangunan dan teknologi maupun struktural. <br><br>Jadi omong kosong...!!!?!<br><br><br>Nah, yg di cari pemimpin yg udah kaga doyan duit (korupsi) kolusi dan Nepotisme (kkn) Udaaah..fix. <br><br><br>insaallah akan barokah negara ini ....Amiin,,🤲👍<br><br><br><br>Banyak negara yg ambisi jadi negara maju...setelah itu jadi apa ...!? <br>Kerena tidak berkah jadi blunder di kepala para pemimpinnya dan menjadi negara penjajah negara lain.<br><br>😅😂...",1,1
668,Awal ny investor akhir nya APBN ambisi banget,1,1
669,Sy suka Objektifitas dan sudut pandang anda bang...👍👍👍👍,1,0
670,"Awalnya juga putus asa sama proyek ikn ini, mikirin ada yg lebih penting dari ikn, tapi setelah mendengar penjelasan² ternytaa ikn sebagus itu... Semoga nanti siapapun presidennya bisa melanjutkan ikn dengan lebih baik lagi",1,1
671,"Bukan itu masalahnya bro,, masalahnya uangnya ada pa nggak😂😂😂",1,1
672,Sangat ditakutkan kalau presiden selanjutnya tidak melanjutkan project IKN.,1,1
673,"IKN proyek ambisius nya pak de, biar rakyat susah , hutang melimpah yg penting IKN jadi🤭",0,0
674,"Ha ha ha otaknya dipakai, Tanggerang Selatan berdiri 2008, Tanah Grogot berdiri 1959, kenapa lebih maju Tanggerang Selatan",1,1
675,"kalo kota ikn tsb, diratakan disamkan utk kota2 diseluruh tanah air bisa gk, jgn ikn jadi mewah sendiri",0,0
676,langsung subscribe karena statment pro untuk lanjutkan proyek IKN,1,1
677,Klu sudah sekolam dgn rezim. Pasti cuan dan fasilitas di dapat sudah menutup akal sehat lho. Satu saja hal yg kita fokus mana yg lebih diterima akal sehat membangun pusat pemerintahan dari pada merehabilitasi puluhan kota2 Propinsi dan Kab./Kota supaya menjadi kota berkembang dgn fasilitas utama terbaik. Horas,1,1
678,Klu Pikiran Rakyat Biasa itu gk pinter ngomong bisa ngomong kyk Orang2 Pintar Pendidikan Tinggi. Pengalaman dgn istilah2<br> TAPI SUMPAH  Apapun Kata2 Saudara2 kita yg jadi Penghianat Rakyat ??  Gk Suka IKN  Bahkan klu bisa TOTAL GAGAL.....ITU AMAT SANGAT  DUNGU !!   Tak Ada Alasan   SECARA LUAS  IKN SUKSES  SUATU KEBANGGA&#39;AN  SUKA ATAU TIDAK SUKA........DIMATA DUNIA INDONESIA  MENAKJUBKAN  MAJU  WOWW....👍👍👍👍💪💪💪💪💪❤PRESIDEN  JOKOWI DODO<br><br>Lampung S.hadirr....,0,0
679,kalau no 1 jelas gak sevisi...<br>kalau no 3 kalau masih di setir bunda suri nya dan gak profit buat dia dan antek&quot;nya yang jangan harap lebih cepet selesai..,1,1
680,"IKN buang duit, ikn hanya utk pejabat, ngibrol bareng jokow1? Kita smw tau klw yg di omongkan jokowi itu hasilnya kebalikan dr omongannya tipu2,IKN itu hanya utk para pejabat bkn utk rakyat, mending duitnya utk bangun puskesmas, sekolah, jln2 di perbaikin, mending bangun oemerataan di 40 kota selwuruh indonesia",0,0
681,Buang buang duit...tapi bukan per orangan ini yg bayar...,1,0
682,subhanallah..wow!!saya baru tau Alhamdulillah ilmu buat saya..😢 update Palestine terus..🙈<br>yes Alhamdulillah kita punya ibukota yg baru❤yakin ini cikal bakal Indonesia Emas yg di akui Seluruh Dunia..🎉<br>Terimakasih Kk ilmu nya😍 semoga pilpres sekarang bisa meneruskan visi dan misi IKN menjadi SUKSES 🤲,0,0
683,trimakasih…masyarakat butuh org spt anda yg bicara fakta tanpa memaksa org untuk bilang bagus tanpa alasan tepat realitanya,1,1
684,"saya orang kalimantan tetapi sedih dengan proyek ambisius yang mengabaikan kepentingan lain yang lebih urgen. dan kalau mau banding kn dengan program yg sama anggaranNy tetapi berbeda peruntukanNy, seperti mengembangkan kota2 menengah menjadi atas. dan program mulia seperti pendidikan, pertanian, peternakan, tekhnologi, industri, dll. karena investasi SDA dan SDM lah yg bakal memajukan negara.",1,1
685,Mas sedih kalo pak anis jadi dia berkomitmen gak akan lanjutkan lalu yang sudah terlanjur dibuat bagaimana apa ada saran 😢😢😢 q dukung pak anis awalya  tapi kalo lihat negara jadi merugi kalo dihentikan 😭😭😭 ada saran pilih yang bisa meneruskan ikn,0,0
