komentar,label,cleaned_text,casefolding,text_tokens,stopword_removal
pengadaan komputer aja udh lmyn cuan nya....apalagi cuan pengadaan ibukota😂,0,pengadaan komputer aja udh lmyn cuan nyaapalagi cuan pengadaan ibukota,pengadaan komputer aja udh lmyn cuan nyaapalagi cuan pengadaan ibukota,"['pengadaan', 'komputer', 'aja', 'udh', 'lmyn', 'cuan', 'nyaapalagi', 'cuan', 'pengadaan', 'ibukota']",pengadaan komputer aja udh lmyn cuan nyaapalagi cuan pengadaan ibukota
"Kata siapa belum ada? Justru keragaman budaya (agama, suku, dll) yg hidup berdampingan dgn baik adalah salah satu bentuk penghargaan saya pada indonesia… coba kalian tnya sama org luar negeri pasti bbrp jg bnyk yg kgt dgn keramahan org2 nya mereka mengira kita hidup mapan dan enak, karena saking melihat kita tuh org2 nya penuh ramah dan senyum 😊",0,Kata siapa belum ada Justru keragaman budaya agama suku dll hidup berdampingan dgn baik adalah salah satu bentuk penghargaan saya pada indonesia coba kalian tnya sama org luar negeri pasti bbrp bnyk kgt dgn keramahan org nya mereka mengira kita hidup mapan dan enak karena saking melihat kita tuh org nya penuh ramah dan senyum,kata siapa belum ada justru keragaman budaya agama suku dll hidup berdampingan dgn baik adalah salah satu bentuk penghargaan saya pada indonesia coba kalian tnya sama org luar negeri pasti bbrp bnyk kgt dgn keramahan org nya mereka mengira kita hidup mapan dan enak karena saking melihat kita tuh org nya penuh ramah dan senyum,"['kata', 'siapa', 'belum', 'ada', 'justru', 'keragaman', 'budaya', 'agama', 'suku', 'dll', 'hidup', 'berdampingan', 'dgn', 'baik', 'adalah', 'salah', 'satu', 'bentuk', 'penghargaan', 'saya', 'pada', 'indonesia', 'coba', 'kalian', 'tnya', 'sama', 'org', 'luar', 'negeri', 'pasti', 'bbrp', 'bnyk', 'kgt', 'dgn', 'keramahan', 'org', 'nya', 'mereka', 'mengira', 'kita', 'hidup', 'mapan', 'dan', 'enak', 'karena', 'saking', 'melihat', 'kita', 'tuh', 'org', 'nya', 'penuh', 'ramah', 'dan', 'senyum']",keragaman budaya agama suku dll hidup berdampingan dgn salah bentuk penghargaan indonesia coba tnya org negeri bbrp bnyk kgt dgn keramahan org nya hidup mapan enak saking tuh org nya penuh ramah senyum
Memindahkan ibukota berbeda dgn membangun ibukota dari nol..<br>Cuap cuap nya Tidak sesimpel itu forguso..😂,1,Memindahkan ibukota berbeda dgn membangun ibukota dari nolbrCuap cuap nya Tidak sesimpel itu forguso,memindahkan ibukota berbeda dgn membangun ibukota dari nolbrcuap cuap nya tidak sesimpel itu forguso,"['memindahkan', 'ibukota', 'berbeda', 'dgn', 'membangun', 'ibukota', 'dari', 'nolbrcuap', 'cuap', 'nya', 'tidak', 'sesimpel', 'itu', 'forguso']",memindahkan ibukota berbeda dgn membangun ibukota nolbrcuap cuap nya sesimpel forguso
"<a href=""https://www.youtube.com/watch?v=yztD26Z7FzY"">https://youtu.be/yztD26Z7FzY?si=IVzY4__bf0qMWL9x</a><br><br>semoga alam dan masyarakat asli disana juga diperhatikan",0,href alam dan masyarakat asli disana juga diperhatikan,href alam dan masyarakat asli disana juga diperhatikan,"['href', 'alam', 'dan', 'masyarakat', 'asli', 'disana', 'juga', 'diperhatikan']",href alam masyarakat asli disana diperhatikan
Rakyat dan sejahtrain dulu caranya gmna kebutuhan pokok tiap tahun jgn dinaikin perkuat dollar baru fokus ke pembangunan sperti diarab membangun neom city pada saat warganya sudah banyak yg sejahterah,1,Rakyat dan sejahtrain dulu caranya gmna kebutuhan pokok tiap tahun jgn dinaikin perkuat dollar baru fokus pembangunan sperti diarab membangun neom city pada saat warganya sudah banyak sejahterah,rakyat dan sejahtrain dulu caranya gmna kebutuhan pokok tiap tahun jgn dinaikin perkuat dollar baru fokus pembangunan sperti diarab membangun neom city pada saat warganya sudah banyak sejahterah,"['rakyat', 'dan', 'sejahtrain', 'dulu', 'caranya', 'gmna', 'kebutuhan', 'pokok', 'tiap', 'tahun', 'jgn', 'dinaikin', 'perkuat', 'dollar', 'baru', 'fokus', 'pembangunan', 'sperti', 'diarab', 'membangun', 'neom', 'city', 'pada', 'saat', 'warganya', 'sudah', 'banyak', 'sejahterah']",rakyat sejahtrain gmna kebutuhan pokok jgn dinaikin perkuat dollar fokus pembangunan sperti diarab membangun neom city warganya sejahterah
Kita boleh bangga tapi bangsa asing pasti senang kalo hutang indo makin gede dan gagal bayar hutang ujung2nya aset2 pasti dikasih ke bangsa lain itu yang no satu bangsa lain ingin incar dari kita yaitu aset aset indonesia contohnya hutan2 dan lahan pertambangan banyak dikuasai negara lain.,1,Kita boleh bangga tapi bangsa asing pasti senang kalo hutang indo makin gede dan gagal bayar hutang ujungnya aset pasti dikasih bangsa lain itu yang satu bangsa lain ingin incar dari kita yaitu aset aset indonesia contohnya hutan dan lahan pertambangan banyak dikuasai negara lain,kita boleh bangga tapi bangsa asing pasti senang kalo hutang indo makin gede dan gagal bayar hutang ujungnya aset pasti dikasih bangsa lain itu yang satu bangsa lain ingin incar dari kita yaitu aset aset indonesia contohnya hutan dan lahan pertambangan banyak dikuasai negara lain,"['kita', 'boleh', 'bangga', 'tapi', 'bangsa', 'asing', 'pasti', 'senang', 'kalo', 'hutang', 'indo', 'makin', 'gede', 'dan', 'gagal', 'bayar', 'hutang', 'ujungnya', 'aset', 'pasti', 'dikasih', 'bangsa', 'lain', 'itu', 'yang', 'satu', 'bangsa', 'lain', 'ingin', 'incar', 'dari', 'kita', 'yaitu', 'aset', 'aset', 'indonesia', 'contohnya', 'hutan', 'dan', 'lahan', 'pertambangan', 'banyak', 'dikuasai', 'negara', 'lain']",bangga bangsa asing senang kalo hutang indo gede gagal bayar hutang ujungnya aset dikasih bangsa bangsa incar aset aset indonesia contohnya hutan lahan pertambangan dikuasai negara
"Saya sebagai warga yg sangat mendukung suatu program pemerintah yg terencana dg baik dan jauh dari kesan instan,memandang betapa indahnya ulasan ko chin ini karena menyuguhkan hampir semua informasi yg betul2 bisa membangun citra positif utk IKN sekaligus mengaburkan semua sisi negatif yg selama ini mungkin seringkali kita dengar ttg hal ini.sudah tentu Pemerintah kita pasti akan bangga jika ada yg bisa diperlihatkan pada dunia sebuah hal yg menjadi nomor 1dari negara kita dan pemaparan yg disampaikan juga bagus utk menjadi motivasi dlm mensukseskan dg satu dan lain cara sebuah proyek mercusuar mega raksasa ini agar dpt direalisasikan meski dlm segala keterbatasan ataupun realita yg dihadapi ditambah lagi sejumlah analisa dampak yg mungkin akan terjadi nantinya. Terimakasih buat ko chin atas narasi yg terangkai teramat indah ini...semoga suatu saat nanti indonesia akan memiliki kebanggaan yg bisa dinomor satukan dimata dunia.tetap semangat dan selalu positif dlm menyuguhkan informasi,ko chin...dan teruslah berkarya demi indonesia maju....",0,Saya sebagai warga sangat mendukung suatu program pemerintah terencana baik dan jauh dari kesan instanmemandang betapa indahnya ulasan chin ini karena menyuguhkan hampir semua informasi betul bisa membangun citra positif utk IKN sekaligus mengaburkan semua sisi negatif selama ini mungkin seringkali kita dengar ttg hal inisudah tentu Pemerintah kita pasti akan bangga jika ada bisa diperlihatkan pada dunia sebuah hal menjadi nomor dari negara kita dan pemaparan disampaikan juga bagus utk menjadi motivasi dlm mensukseskan satu dan lain cara sebuah proyek mercusuar mega raksasa ini agar dpt direalisasikan meski dlm segala keterbatasan ataupun realita dihadapi ditambah lagi sejumlah analisa dampak mungkin akan terjadi nantinya Terimakasih buat chin atas narasi terangkai teramat indah inisemoga suatu saat nanti indonesia akan memiliki kebanggaan bisa dinomor satukan dimata duniatetap semangat dan selalu positif dlm menyuguhkan informasiko chindan teruslah berkarya demi indonesia maju,saya sebagai warga sangat mendukung suatu program pemerintah terencana baik dan jauh dari kesan instanmemandang betapa indahnya ulasan chin ini karena menyuguhkan hampir semua informasi betul bisa membangun citra positif utk ikn sekaligus mengaburkan semua sisi negatif selama ini mungkin seringkali kita dengar ttg hal inisudah tentu pemerintah kita pasti akan bangga jika ada bisa diperlihatkan pada dunia sebuah hal menjadi nomor dari negara kita dan pemaparan disampaikan juga bagus utk menjadi motivasi dlm mensukseskan satu dan lain cara sebuah proyek mercusuar mega raksasa ini agar dpt direalisasikan meski dlm segala keterbatasan ataupun realita dihadapi ditambah lagi sejumlah analisa dampak mungkin akan terjadi nantinya terimakasih buat chin atas narasi terangkai teramat indah inisemoga suatu saat nanti indonesia akan memiliki kebanggaan bisa dinomor satukan dimata duniatetap semangat dan selalu positif dlm menyuguhkan informasiko chindan teruslah berkarya demi indonesia maju,"['saya', 'sebagai', 'warga', 'sangat', 'mendukung', 'suatu', 'program', 'pemerintah', 'terencana', 'baik', 'dan', 'jauh', 'dari', 'kesan', 'instanmemandang', 'betapa', 'indahnya', 'ulasan', 'chin', 'ini', 'karena', 'menyuguhkan', 'hampir', 'semua', 'informasi', 'betul', 'bisa', 'membangun', 'citra', 'positif', 'utk', 'ikn', 'sekaligus', 'mengaburkan', 'semua', 'sisi', 'negatif', 'selama', 'ini', 'mungkin', 'seringkali', 'kita', 'dengar', 'ttg', 'hal', 'inisudah', 'tentu', 'pemerintah', 'kita', 'pasti', 'akan', 'bangga', 'jika', 'ada', 'bisa', 'diperlihatkan', 'pada', 'dunia', 'sebuah', 'hal', 'menjadi', 'nomor', 'dari', 'negara', 'kita', 'dan', 'pemaparan', 'disampaikan', 'juga', 'bagus', 'utk', 'menjadi', 'motivasi', 'dlm', 'mensukseskan', 'satu', 'dan', 'lain', 'cara', 'sebuah', 'proyek', 'mercusuar', 'mega', 'raksasa', 'ini', 'agar', 'dpt', 'direalisasikan', 'meski', 'dlm', 'segala', 'keterbatasan', 'ataupun', 'realita', 'dihadapi', 'ditambah', 'lagi', 'sejumlah', 'analisa', 'dampak', 'mungkin', 'akan', 'terjadi', 'nantinya', 'terimakasih', 'buat', 'chin', 'atas', 'narasi', 'terangkai', 'teramat', 'indah', 'inisemoga', 'suatu', 'saat', 'nanti', 'indonesia', 'akan', 'memiliki', 'kebanggaan', 'bisa', 'dinomor', 'satukan', 'dimata', 'duniatetap', 'semangat', 'dan', 'selalu', 'positif', 'dlm', 'menyuguhkan', 'informasiko', 'chindan', 'teruslah', 'berkarya', 'demi', 'indonesia', 'maju']",warga mendukung program pemerintah terencana kesan instanmemandang betapa indahnya ulasan chin menyuguhkan informasi membangun citra positif utk ikn mengaburkan sisi negatif seringkali dengar ttg inisudah pemerintah bangga dunia nomor negara pemaparan bagus utk motivasi dlm mensukseskan proyek mercusuar mega raksasa dpt direalisasikan dlm keterbatasan realita dihadapi ditambah analisa dampak terimakasih chin narasi terangkai teramat indah inisemoga indonesia memiliki kebanggaan dinomor satukan dimata duniatetap semangat positif dlm menyuguhkan informasiko chindan teruslah berkarya indonesia maju
"pembangunan hanya 25% di ikn nya dan sisanya tetap hutan itu bagus. tp di lingkar luar ikn nya ? ibarat jakarta gedung nya , perumahan nya di lingkar luar jakarta nya seperti bogor,tangerang,bekasi,depok, <br> semoga aja tidak terjadi penggundulan hutan di sekitar lingkar luar ikn. .",1,pembangunan hanya ikn nya dan sisanya tetap hutan itu bagus lingkar luar ikn nya ibarat jakarta gedung nya perumahan nya lingkar luar jakarta nya seperti bogortangerangbekasidepok semoga aja tidak terjadi penggundulan hutan sekitar lingkar luar ikn,pembangunan hanya ikn nya dan sisanya tetap hutan itu bagus lingkar luar ikn nya ibarat jakarta gedung nya perumahan nya lingkar luar jakarta nya seperti bogortangerangbekasidepok semoga aja tidak terjadi penggundulan hutan sekitar lingkar luar ikn,"['pembangunan', 'hanya', 'ikn', 'nya', 'dan', 'sisanya', 'tetap', 'hutan', 'itu', 'bagus', 'lingkar', 'luar', 'ikn', 'nya', 'ibarat', 'jakarta', 'gedung', 'nya', 'perumahan', 'nya', 'lingkar', 'luar', 'jakarta', 'nya', 'seperti', 'bogortangerangbekasidepok', 'semoga', 'aja', 'tidak', 'terjadi', 'penggundulan', 'hutan', 'sekitar', 'lingkar', 'luar', 'ikn']",pembangunan ikn nya sisanya hutan bagus lingkar ikn nya jakarta gedung nya perumahan nya lingkar jakarta nya bogortangerangbekasidepok semoga aja penggundulan hutan lingkar ikn
Warga jawa itu ibarat hama atau penjajah dimana mana ada seperti parasit datang saat ada dan pergi saat sudah dapat yg dimau dan meninggalkan kerusakan<br>pemimpin indonesia pun harus dari suku jawa seolah olah suku lain gak mampu jadi pemimpin,1,Warga jawa itu ibarat hama atau penjajah dimana mana ada seperti parasit datang saat ada dan pergi saat sudah dapat dimau dan meninggalkan kerusakanbrpemimpin indonesia pun harus dari suku jawa seolah olah suku lain gak mampu jadi pemimpin,warga jawa itu ibarat hama atau penjajah dimana mana ada seperti parasit datang saat ada dan pergi saat sudah dapat dimau dan meninggalkan kerusakanbrpemimpin indonesia pun harus dari suku jawa seolah olah suku lain gak mampu jadi pemimpin,"['warga', 'jawa', 'itu', 'ibarat', 'hama', 'atau', 'penjajah', 'dimana', 'mana', 'ada', 'seperti', 'parasit', 'datang', 'saat', 'ada', 'dan', 'pergi', 'saat', 'sudah', 'dapat', 'dimau', 'dan', 'meninggalkan', 'kerusakanbrpemimpin', 'indonesia', 'pun', 'harus', 'dari', 'suku', 'jawa', 'seolah', 'olah', 'suku', 'lain', 'gak', 'mampu', 'jadi', 'pemimpin']",warga jawa hama penjajah dimana parasit pergi dimau meninggalkan kerusakanbrpemimpin indonesia suku jawa olah suku gak pemimpin
simpelnya niatnya cuma buat pamer bang..? semoga indonesia gak kayak mesir ya bang...mudah-mudahan semuanya bisa bae2 aja...,0,simpelnya niatnya cuma buat pamer bang semoga indonesia gak kayak mesir bangmudahmudahan semuanya bisa bae aja,simpelnya niatnya cuma buat pamer bang semoga indonesia gak kayak mesir bangmudahmudahan semuanya bisa bae aja,"['simpelnya', 'niatnya', 'cuma', 'buat', 'pamer', 'bang', 'semoga', 'indonesia', 'gak', 'kayak', 'mesir', 'bangmudahmudahan', 'semuanya', 'bisa', 'bae', 'aja']",simpelnya niatnya pamer bang semoga indonesia gak kayak mesir bangmudahmudahan bae aja
"Kalau boleh mengkritisi, kontribusi si bapak sangat besar terhadap rusaknya ekonomi rakyat cilik sekolong langit.<br><br>Menit <a href=""https://www.youtube.com/watch?v=cWBsbzmlj_g&amp;t=65"">01:05</a>, no.1 Sumber Daya Alam",1,Kalau boleh mengkritisi kontribusi bapak sangat besar terhadap rusaknya ekonomi rakyat cilik sekolong langitbrbrMenit href Sumber Daya Alam,kalau boleh mengkritisi kontribusi bapak sangat besar terhadap rusaknya ekonomi rakyat cilik sekolong langitbrbrmenit href sumber daya alam,"['kalau', 'boleh', 'mengkritisi', 'kontribusi', 'bapak', 'sangat', 'besar', 'terhadap', 'rusaknya', 'ekonomi', 'rakyat', 'cilik', 'sekolong', 'langitbrbrmenit', 'href', 'sumber', 'daya', 'alam']",mengkritisi kontribusi rusaknya ekonomi rakyat cilik sekolong langitbrbrmenit href sumber daya alam
"Mnrutku mmg Jawa-sentris itu msh kental. Mkanya prlu IKN di Kalimantan. Tlong dijaga dan dikritisi diberi saran tp jgn jd pemaksa, jgn dinyinyirin apalagi di doain yg buruk2 buat negara sndri",1,Mnrutku mmg Jawasentris itu msh kental Mkanya prlu IKN Kalimantan Tlong dijaga dan dikritisi diberi saran jgn pemaksa jgn dinyinyirin apalagi doain buruk buat negara sndri,mnrutku mmg jawasentris itu msh kental mkanya prlu ikn kalimantan tlong dijaga dan dikritisi diberi saran jgn pemaksa jgn dinyinyirin apalagi doain buruk buat negara sndri,"['mnrutku', 'mmg', 'jawasentris', 'itu', 'msh', 'kental', 'mkanya', 'prlu', 'ikn', 'kalimantan', 'tlong', 'dijaga', 'dan', 'dikritisi', 'diberi', 'saran', 'jgn', 'pemaksa', 'jgn', 'dinyinyirin', 'apalagi', 'doain', 'buruk', 'buat', 'negara', 'sndri']",mnrutku mmg jawasentris msh kental mkanya prlu ikn kalimantan tlong dijaga dikritisi saran jgn pemaksa jgn dinyinyirin doain buruk negara sndri
"Selama jokowi belum tegas kepada korupsi maka apapun yg dibangun tidak akan merubah Indonesia. Contohnya saja utang 7,8 triliun bangun infrastruktur dan benahi ekonomi Indonesia tapi buktinya apa? Barang impor gak ketulungan, sampe impor beras,  carut marut kementrian hampir semua kementrian terindikasi korupsi. Utamanya kementrian keuangan pimpinan srimuliani yg katanya ada transaksi mencurigakan 379 T.",1,Selama jokowi belum tegas kepada korupsi maka apapun dibangun tidak akan merubah Indonesia Contohnya saja utang triliun bangun infrastruktur dan benahi ekonomi Indonesia tapi buktinya apa Barang impor gak ketulungan sampe impor beras carut marut kementrian hampir semua kementrian terindikasi korupsi Utamanya kementrian keuangan pimpinan srimuliani katanya ada transaksi mencurigakan,selama jokowi belum tegas kepada korupsi maka apapun dibangun tidak akan merubah indonesia contohnya saja utang triliun bangun infrastruktur dan benahi ekonomi indonesia tapi buktinya apa barang impor gak ketulungan sampe impor beras carut marut kementrian hampir semua kementrian terindikasi korupsi utamanya kementrian keuangan pimpinan srimuliani katanya ada transaksi mencurigakan,"['selama', 'jokowi', 'belum', 'tegas', 'kepada', 'korupsi', 'maka', 'apapun', 'dibangun', 'tidak', 'akan', 'merubah', 'indonesia', 'contohnya', 'saja', 'utang', 'triliun', 'bangun', 'infrastruktur', 'dan', 'benahi', 'ekonomi', 'indonesia', 'tapi', 'buktinya', 'apa', 'barang', 'impor', 'gak', 'ketulungan', 'sampe', 'impor', 'beras', 'carut', 'marut', 'kementrian', 'hampir', 'semua', 'kementrian', 'terindikasi', 'korupsi', 'utamanya', 'kementrian', 'keuangan', 'pimpinan', 'srimuliani', 'katanya', 'ada', 'transaksi', 'mencurigakan']",jokowi korupsi apapun dibangun merubah indonesia contohnya utang triliun bangun infrastruktur benahi ekonomi indonesia buktinya barang impor gak ketulungan sampe impor beras carut marut kementrian kementrian terindikasi korupsi utamanya kementrian keuangan pimpinan srimuliani transaksi mencurigakan
"Ekonomi merata tp korupsi masih merajalela tanpa ada sanksi yg membuat jera,,sama juga bohong,,lantas bayar utang hasil dari mana,,nyekik rakyat lewat pajak",1,Ekonomi merata korupsi masih merajalela tanpa ada sanksi membuat jerasama juga bohonglantas bayar utang hasil dari mananyekik rakyat lewat pajak,ekonomi merata korupsi masih merajalela tanpa ada sanksi membuat jerasama juga bohonglantas bayar utang hasil dari mananyekik rakyat lewat pajak,"['ekonomi', 'merata', 'korupsi', 'masih', 'merajalela', 'tanpa', 'ada', 'sanksi', 'membuat', 'jerasama', 'juga', 'bohonglantas', 'bayar', 'utang', 'hasil', 'dari', 'mananyekik', 'rakyat', 'lewat', 'pajak']",ekonomi merata korupsi merajalela sanksi jerasama bohonglantas bayar utang hasil mananyekik rakyat pajak
"Jujur aja walau semua komen positif gue gak munafik , gue benci KORUPSI yg ada dipikiran gue setiap ada proyek besar slalu ada cara lain buat koruptor . Gue gak percaya pemrintah ,mulai dari Pembengkakan biaya kereta cepat yg dlu ngomong 2015 g pakai APBN , yang harusnya IKN bikin AMDAL dulu baru keputusan konstitusi , lah ini malah di balik , penggusuran REMPANG . Yg gue sebutin tadi knp harus berhubungan sama China,  gue aja miris liat negara2 lain kena DEBT TRAPnya China tapi negara gue sendiri malah UTANG MULU KERJAAN NYA. Kali ini gak sepemikiran tentang konten lu bahas IKN , yg pro IKN ikutin terus tuh channel DIAN RANA . Thanks ilmunya , males gue liat channel lu bang <a href=""http://www.youtube.com/results?search_query=%23influencercair"">#Influencercair</a>",1,Jujur aja walau semua komen positif gue gak munafik gue benci KORUPSI ada dipikiran gue setiap ada proyek besar slalu ada cara lain buat koruptor Gue gak percaya pemrintah mulai dari Pembengkakan biaya kereta cepat dlu ngomong pakai APBN yang harusnya IKN bikin AMDAL dulu baru keputusan konstitusi lah ini malah balik penggusuran REMPANG gue sebutin tadi knp harus berhubungan sama China gue aja miris liat negara lain kena DEBT TRAPnya China tapi negara gue sendiri malah UTANG MULU KERJAAN NYA Kali ini gak sepemikiran tentang konten bahas IKN pro IKN ikutin terus tuh channel DIAN RANA Thanks ilmunya males gue liat channel bang href,jujur aja walau semua komen positif gue gak munafik gue benci korupsi ada dipikiran gue setiap ada proyek besar slalu ada cara lain buat koruptor gue gak percaya pemrintah mulai dari pembengkakan biaya kereta cepat dlu ngomong pakai apbn yang harusnya ikn bikin amdal dulu baru keputusan konstitusi lah ini malah balik penggusuran rempang gue sebutin tadi knp harus berhubungan sama china gue aja miris liat negara lain kena debt trapnya china tapi negara gue sendiri malah utang mulu kerjaan nya kali ini gak sepemikiran tentang konten bahas ikn pro ikn ikutin terus tuh channel dian rana thanks ilmunya males gue liat channel bang href,"['jujur', 'aja', 'walau', 'semua', 'komen', 'positif', 'gue', 'gak', 'munafik', 'gue', 'benci', 'korupsi', 'ada', 'dipikiran', 'gue', 'setiap', 'ada', 'proyek', 'besar', 'slalu', 'ada', 'cara', 'lain', 'buat', 'koruptor', 'gue', 'gak', 'percaya', 'pemrintah', 'mulai', 'dari', 'pembengkakan', 'biaya', 'kereta', 'cepat', 'dlu', 'ngomong', 'pakai', 'apbn', 'yang', 'harusnya', 'ikn', 'bikin', 'amdal', 'dulu', 'baru', 'keputusan', 'konstitusi', 'lah', 'ini', 'malah', 'balik', 'penggusuran', 'rempang', 'gue', 'sebutin', 'tadi', 'knp', 'harus', 'berhubungan', 'sama', 'china', 'gue', 'aja', 'miris', 'liat', 'negara', 'lain', 'kena', 'debt', 'trapnya', 'china', 'tapi', 'negara', 'gue', 'sendiri', 'malah', 'utang', 'mulu', 'kerjaan', 'nya', 'kali', 'ini', 'gak', 'sepemikiran', 'tentang', 'konten', 'bahas', 'ikn', 'pro', 'ikn', 'ikutin', 'terus', 'tuh', 'channel', 'dian', 'rana', 'thanks', 'ilmunya', 'males', 'gue', 'liat', 'channel', 'bang', 'href']",jujur aja komen positif gue gak munafik gue benci korupsi dipikiran gue proyek slalu koruptor gue gak percaya pemrintah pembengkakan biaya kereta cepat dlu ngomong pakai apbn ikn bikin amdal keputusan konstitusi penggusuran rempang gue sebutin knp berhubungan china gue aja miris liat negara kena debt trapnya china negara gue utang mulu kerjaan nya kali gak sepemikiran konten bahas ikn pro ikn ikutin tuh channel dian rana thanks ilmunya males gue liat channel bang href
