komentar,label
"Yaaa ujung2nya itu untuk para pejabat, sedangkan rakyatnya terutama menengah ke bawah, masih2 kekurangan, kurang sejahtera, kurang makmur, fasilitas di desa² masih kurang memadai. Kira² siapa yg patut kita dahulukan, para pejabat, atau rakyat.?",0
"Yang aku banggakan di Indonesia, kebudayaan, kesejahteraan rakyatnya, kota2 yg punya akses setara jakarta.<br>Baru disitu pindahin ibu kota.",1
"Buang“ duit rakyatt tambah mlarat pemimpin korup besar&quot;an. Pembangunan negara berasal dari  pajak dari rakyat, apa pembngunan besar bisa mnghasilkan manfaat untuk rakyat  apa manfaat untuk orang&quot; kaya dan pemerintah banyak rakyat makin tambh sengsara",1
"Sy setuju banget,, IKN itu buat untuk sekarang tapi 10 tahun di akan datang for anak dan cucu kita.",1
Selama korupsi masi ada di indonesia. Saya gak percaya indonesia bisa maju.,1
Undang bang rocky gerung diskusi live bro supaya kami yg rakyat di bwah ini cepat mengerti dgn politik indonesia ini,0
konten positif yg mengedukasi untuk pikiran masyarakat yg sebagian sidah tercuci . ❤ semoga mereka yg memandang ikn ga penting bisa melek,0
Fix berarti gak boleh pilih anis karna anis selalu teriak ibu kota tetep jkt.,1
Rata rata yang setuju IKN itu orang yang berfikir 10-20 tahun kedepan 🙂🙂,0
Namanya juga bangun ibu kota,1
"Knp pemerintah GK bikin UUD khusus ikan, kaya UUD Freeport",1
Indonesia kuat utangnya ga lunas lunas,0
"IKN simbol kemajuan,dan bukti presiden Joko Widodo pragramer .    IKN yesss....",0
Saya pilih Ganjar Mahfud utk melanjutkan pembangunan ikn,1
w juga dukung ikn d pindah dari jakarta tapi w setuju kalau kalau ikn d pindah k papua dari pada k kalimantan.. karena itu akan merusak ke asrian kalimantan.. kenapa k papua karena meneruskan saja d papua hutannya sudah d hancurkan dari puluhan tahun yg lalu.. setidaknya kl ikn d papua kita masih punya hutan yg asri yg tidak d rusak oleh ambisi pembangunan,1
ikn d banggain no 1 d dunia tapi dia bilang brajil punya hal yg sama<br>australia punya punya hal yg sama<br>😅,0
"Om, boleh share cara supaya suara vlog nya bisa sebagus ini gimana caranya? Saya buat konten, pakai mic boya. Suaranya gak bs sebagus ini. Bagi tips nya dong, cara bisa menghasilkan suara konten sebagus ini",0
Hebat itu tergantung tergantung SDM bung kereta mau yang canggih ngimpor pesawat juga ngimpor dibilang hebat otak sehat?,1
Bener waktu tu jokowi pernah blng harus ada presiden yg melnjt.visi misi presiden sblmny kl ganti presiden ganti kebijakan g akan maju2 gt kt jkw,1
"Yg pasti kalo presiden bikin keputusan kontroversial misalnya normalisasi dengan Israel, ga bisa didemo, kyk dulu orde baru, presiden dilengserkan, karena ga ada yang bisa kerahkan massa dari Jawa, paling massa yg bergerak untuk demo ya orang2 dayak lewat darat, soalnya tiket pesawat mahal.",0
"Ternyataa pengguna Yutup lebih bisa berpikir panjang dari pengguna IG saat ini, yg isinyaa pendukung Stop IKN",0
"Reklamasi JKT gagal Bali gagal, lompat ke hutan Kalimantan, serakah!!!!!!",1
Masih tanya tentang  IKN orang punya pikiran maju pasti bangga tapi yg malas kerja   yg ditanyakan dana saja buka Mata pasang telinga lihat progresnya ikn disana jangan nyinyir saja adanya,0
"Ada namanya konsep urbanisasi, mungkin dengan membangun IKN dengan segala fasilitas topnya atau sekelas VVIP hanya untuk menarik orang orang untuk pindah aja😂. Soal Indonesia Emas, itu hal yang berbeda dengan simbolis hal yang akan dibanggakan.",1
Lebih baik bayarin hutang negara aja ya,1
Biaya bangun ikn akan lebih mahal jajarta dalam jsngkabianjang  apabila ibu kota negara tetap di jskarta akan lebih rusak lingkungan harena padatnya  penduduk dan aktifitas warga akan lebih matal  biaya pensngabannya,0
"Saya mau nanya BG, siapa aja yang sudah inves dan siapa saja yang akan di untungkan di pembangunan ikn, kalo memang bisa saat transparansi kan yang di untungkan rakyat gue setuju aja bg, gua mah bodo amat soal anak cucu punya kota kebanggaan Indonesia kalo ujung2nya yang di untungkan cuma sekelompok org dalam pembangunan ikn",0
"Sejauh ini yg saya ketahui lahan yang ada di ikn itu punya sekolompok org salah satu nya adik Prabowo, silakan di ralat jika salah🙏",0
Kalo next presiden dan pemerintahannya mendukung dan mau melanjutkan program program president jokowi pasti lanjut dan ikn mnjadi pionernya di thn 2045,0
Murah itu mah wong biasany duit segitu cuman dbagi2kan aja kok sama aekiyar pejabat..... cuman yang biasa enak hidup dikpta mah.. moh ke desa.....,1
"Freeport,, itu kebanggaan yang harus dikuasai indonesia.",0
Wiiihhh....hmpir sama dong dgn dana bansos yg gk pernah nyata2 mensejahterahkan rakyat scra global.,1
Ayo..para pemuda melenial negeri ini...saat nya kalian berada di garis depan..demi kemajuan Indonesia kedepannya.... jangan gentar menghadapi isu isu yg ga jelas ...,1
IKN..dari.pemikiran.besar.Bangsa.indonesia..untuk<br>Jangka panjang,1
"Gue support IKN untuk anak cucu kita bukan buat kita. Dulu Bung karno bangun jakarta dan Indonesia disamping orang orang hebat lainnya bukan untuk generasi dulu jaman Orla bukan untuk jaman bung Karno tapi untuk Indonesia kedepan. Skr untuk punya ibukota yg representatif dan untuk pemerataan pembangunan kedepan kapan lagi kalo tidak skr. Alhamdulillah kita punya presiden yg visioner untuk Indonesia kedepan bukan untuk Indonesia hari ini saja. Beliau rela dihujat sana sini demi mewujudkan itu. Sama dgn yg menimpa bung Karno dulu ketika Indonesia msh carut marut sehabis perang kemerdekaan tapi malah bangun Jakarta sedemikian rupa duhujat juga dituduh lebih mementingkan hal yg lain pdhl itu berjalan bersama beriringan dan see lihat Jakarta skr, banyak yg bisa dibanggakan. Jokowi eksekutor yg visioner disamping presiden presiden sebelumnya yg hanya wacana atau mungkin blm berani mewujudkannya. Semua untuk INDONESIA🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩",1
"Itu,kota dari nol bang  ditengah hutan sama aja memindahi orang tak sama memindahi seperti bibit lele diplastiki lalu diceburi ke kolam,kalau menarik bagi investor mengapa wings dan jarum lari,..",1
"Semoga dibuat UU tuk konsisten tujuan IKN dibuat yg sdh direncanakan sprt populasi diatur, pembangunan fisiknya hny 25 % dan lainnya. Biar tdk ada perubahan lagi setiap pemimpinya berubah. Kyk sistem. Salut mas🎉",0
jd menurut anda cuma sekedar ada yg dibanggain  yg paling penting itu economi.,0
"Klo yg terpilih paslon 01 gak bakal di lanjutin, udah di jelasin di debat katanya itu proyek sia2.. Mending  membangun 64 kota sprti jakarta 😅😅",0
Uwang banyak di habiskan   makanya Gibran masuk karna penyelamatan nanti kalau KPK bertindak,0
ikn pasti lanjut.. jokowi efek itu massive bgt.. dan jokowi demi pembangunan dia bkl mati2an dkung.. mau di hujat di maki dia mah dh kebal... prtai nya dia sendiri dia lawan... dan sekarang prabowo akan selalu di sisi jokowi.. next periode tebakan nya jokowi presiden nya prabowo wakil nya.. dan itu g akan ad lawan..,0
"sebenernya gw setuju sana dana &amp; rencana pindah ibukota, tapi gw khawatir sama tabiat orang indo. korupsinya masih gila bro. sama gw kurang setuju sama referensi perpindahan ibukota yang lu ambil bang, ga apple-to-apple. masa negara non-kepulauan lu jdiin referensi perbandingan sama negara kepulauan. coba tolong jelasin persamaan efektifitasnya bakal berapa persen.<br>ga cuma itu, kalo emang mau nyiapin suatu hal yang bisa dibanggain dari bangsa ini di tahun 2045, menurut gw simple sih, cukup nurunin indeks korupsi lewat kebijakan2 pemerintah sampai pada nilai yang dianggap aman secara internasional itu udah lebih dari cukup. kalo emg sulit, pertanian bisa jadi hal yang paling bisa dibanggain. Sejarah rempah kita harusnya bisa jadiin acuan utama buat ngembangin suatu hal yang pengen dibanggain.<br>tapi yang terakhir &amp; intinya, kalo rakyatnya ga mau berubah jd pribadi yang lebih baik, jangan terlalu berharap bisa dapet pemimpin yang perfect",0
"Programnya bagus.. tp tdk sekrg bung.. <br>ini bukan ttg mencari cara biar indonesia ada sesuatu yg bs dibanggain.. tp bagaimana kesejahteraan di indonesia belum merata.. lu mau ada kota yg hebat bgt tp ada diujung sana yg sekolahnya masih pada rusak.. anda mah enak ngomongnya krn anda orang kaya, sudah sekolah di sekolah top, sakit bs berobat pake duitmu, tp mrk2 yg miskin? Yg pendidikannya kurang? Puskesmas jauh??? <br>Anda cuma mikirin keinginan anda dan kroni2 anda sndiri sampai ke anak cucumu doang.. tp yg miskin??? Ga biasa aja melihat IKN yg guede itu, krn mrka yg miskin akan tetap sekolah di sekolah jelek, akan tetap susah ke puskesmas, akan tetap beli beras susah..",1
Kalau pilih 01 hancur sudah gagal total karene mereka g s7 ikn😁,0
"Pertanyaan nya klu mau bangun untuk rakyat dibangun apa yg dibutuhkan masyarakat daerah seperti pabrik pengolahan ,,itu yg perlu karna hampir tiap daerah tidak ada pabrik pengolahan hasil bumi dan pengolahan",1
kenapa dananya gk di bagikan menyeluruh ke kota&quot; lain agar lebih maju semuanya bukanya hanya untuk satu saja,1
PEMERATAAN OTAK BUKAN PEMERATAAN  PEMBANGUNAN EMANG KALAU DI BANGUN IKN JADI MERATA ......,0
smg dgn adanya IKN pemerintah jg tdk lupa utk menambah TNI ada angkatan ke 4 atau bahkan ke 5 krna sentralitas sdh dibangun.. 😊 🇮🇩✊,1
"Setuju bg, Untuk Indonesia Sentris, Indonesia Emas 2045, Project IKN sudah sangat Tepat dimulai dari sekarang yg mana telah di eksekusi oleh Pak Jokowi dan Team. Tugas kita sebagai Generasi Muda yg katanya kritis dan punya Pandangan / bisa menggambarkan tentang masa depan yg lebih baik adalah Menentukan pilihan terhadap Pemimpin Indonesia yg tepat untuk 5-10 Tahun Kedepan agar dapat melanjutkan Visi IKN hingga selesai.",0
"Proyek tidak penting! Stupid frut kata orang Bali! Kalau mau bikin ibu kota baru atau pindah ibu kota, kayak Sukarno aja! Buat stetement &quot;bukota kita pindahkan ke Kalimantan&quot;. Titik. Dahtu pilih dah kotanya, tinggal langsung memerintah disana! cukup buat satu istana aja! Yang lain ngikutin dah! Ibarat lebah ratunya pindah yang lain pasti akan pindah! Bilang pindah ibu kota Lo masih tinggal dijakarta! Bulsit tau ngak!",1
"Presidden harus membuat banyak proyek yg menyerap twenaga kerja lokal swebanyk mungkin, banyak proyek civil work, tol, pwelabuhan, banfdara ddan yg takuleer ikn, ini sungguh usaha kras. Kalo gak, kita hampir 2 th sepi proyk saat covid kewsian itu yg ga ulu pak mahathir di awal menjabat PM Bweliau juga banyak BIKIN proyek, tol, petronas twintowwer, lrt, swepang pindah ibu kota jadi putrajaya, kuala lumpur teetap kewcil dan business centeer. Jadihal itu sangat lumrah. Pak jokowi sudah ngasih bukti bukan janji.",0
Yang penting IKN hatus produksi lokal jangan asing. Dan menumpuk hutang kepada asing<br>Mending hutang kepada lokal. <br>Dari bangsa untuk bangsa. <br>Jangan dari asing untuk bangsa gak bakal bangga yang ada di jadikan jaminan buat asing. Ujung ujungnya kalimantan jadi asing wkwkwk,1
Jangan remehkan pulau kalimantan.....!?<br>Sumber daya alam melimpah dan tidak ada patahan gempa.<br>Pembangunan indonesia sentris dan pemerataan ekonomi.<br>Memperkuat pertahanan negara yang terpusat.,1
JKT itu jg sdh tanah nya turun.sdh laut sm dgn darat.bnyak gmg bkalan tenggelam jg.kl aku bilang ya..ada bagus nya.,0
Bagi yg bnyak duit emang ekonomi nya duit .bgi kmi yg krrja serabutan ..kmi merasa dpat sehari habis se jam..barang2 mahal harga upah dan bahan baku dri pribumi gk ada harga .,0
Masalahnya kebanyakan kita tidak bisa berpikir kritis. Lebih banyak mengkritik karena mereka tidak suka dengan pribadi Pak Jokowi dan ini fakta. Karena benci mereka tidak bisa berpikir kritis. Jika sesama warga negara saja sudah saling membenci dan tidak mau bersatu jangan harap Indonesia akan jadi negara maju.,0
"Kalau dari cerita sih asik bang,, cuma Abang lupa oknum manusia di Indonesia itu kurang jujur dan serakah....mungkin kalau  ikn di bangun oleh orang yang bertanggung jawab dan jujur akan baik dan keren,, cuma Abang juga lupa banyak manusia yang memanfaatkan ikn sebagai ajang memperkaya diri....ikn dari segitiga cerita sih keren, cuma manusianya licik dan serakah yang merusak ikn...kalau mau human errornya di benahi dulu agar ikn berjalan dengan baik. Dan ibu kota yang sudah ada di benahi dulu agar menjadi contoh baik kalau Indonesia mampu membangun ibu kota, ibu kota sekarang aja masih banyak keluhan dan masih bNyK pr-nya..nnti yang ada ikn bisa tidak terawat, cuma bisa membangun saja tapi tidak merawat, itu sudah terbukti dari ibu kota sekarang...perbaiki manusianya dulu baru bangun ikn, itu lebih logis dan baik..",0
Pembangunan jawa dibandingkan luar jawa itu bagai antara langit dan bumi.,1
Bangun di pulau jawa gak buang duit. Kkau bangun di luar jawa buang duit dan gak ada gunanya gitu.,0
Yg rangking 1 di dunia adalah......<br><br>Negara terindah di dunia.....<br><br>Produsen nikel terbesar.....<br><br>Produsen sawit terbesar.....<br><br>Eksportir batubara terbesar.....<br><br>Produsen rumput laut terbesar.....,1
Ikn mantap saya bangga,1
Lanjutkan... Hidup sekali ingin lihat IKN .... dari pada cuma gini gini terus Indonesia....  IKN jossss....,1
"Makanya pak Jokowi nitipin Gibran ke Prabowo, untuk mastiin IKN tetap berjalan",0
Menatap masa depan lebih baik dari selalu berpikir negatif serta selalu pesimis apalagi utk anak2 muda Indonesia maju Indonesia IKN adalah kebanggan dan martabat Bangsa ❤❤❤,1
saya bangga nanti hutangnya makin bengkak min,1
Coba bang adu opini LIVE (face to face) sama ROCKY GERUNG soal IKN dari semua aspek &quot;INDONESIA&quot;<br>Pengen liat mana yg lebih rasional.,0
"Filsafat harus dg filsafat bos, strategi harus dg ahli strategi lagi, Filsafat lebihbke pembenaran bukan kebenaran.",0
​@@heripramudya5433 mungkin Rocky Gerung &amp; Guru gembul kali ya.,0
"kalau anies dan muahaimin jadi presiden dia ga akan lanjutin ikn, itu yang saya takutkan",0
"Indonesia dimata dunia??,  apa mesti harus ada sebuah bangunan kota gedung menjulang tinggi. Gren city ibukota negara mana mungkin? semakin maju populasi semakin banyak apartemen hotel dan perumahan gak terelak dibutuhkan . Yang pasti kawasan tanah akan dikuasai yang punya uang. Dan kenapa harus terburu buru dibangun,  disaat papua  dan kota kota lain masih jauh tertinggal. Opini saya IKN tidak salah tapi Sebaiknya IKN dibangun bertahap , karena hutang negara terus bertambah.",0
Terserah anda mau ngemeng apa bro. Setiap kebajikan itu harus ya di pikir² dulu lah. Konsekuensi nya gmna terhadap rakyat nomer 1. Ada seseorang disana kelaparan gara² pembangunan ikn ini. Bukannya tidak mendukung masyarakat terhadap pembangunan ikn. Tapi faktanya bagaimana.. kalo tidak melihat kebelakang. Ya hancur negara ni.,1
"Orang-orang disekitar gua lagi susah ekonomi cari duit ajah setengah mati karna dapet duit seratus rebu ajah sah kayak 10 rebu perak dijaman sekarang apa-apa mahal, biaya kebutuhan sehari-hari makin naek. Masa sih lebih pentingin ikn daripada benerin ekonomi negara dulu eh. Udah gitu dikorup mulu lagi sat. Terus pada lomba-lombaan jadi pemimpin supaya bisa banyak duit",0
"Masyarakat harus ikut mengawasi si biar ga ada kkn di ikn, apalagi Indonesia menjadi salah satu negara dengan tingkat korupsi tertinggi...",0
"buat orang2 yang masih berpikiran ada hal lain yang lebih urgent dari ikn, let&#39;s say kemiskinan, kesehatan, pendidikan, dll, gue yakin pemerintah ga mungkin ninggalin hal2 itu. lagian juga dah dibilang, ikn cuma pake 20% dari apbn kan, sisanya pake duit dari investasi2 yang masuk.  gue setuju banget sama kata2 ko raymond, kalo ga dimulai sekarang ya mau kapan. jadi keknya rakyat ga perlu terlalu memusingkan soal itu deh, karena rakyat juga aset bagi negara dan ga mungkin ditelantarin cuma karena ikn. this is just my opinion, cmiiw",0
"Knp harus dinarasikan : IKN hanya akan ambil 6% dr APBN, sisanya dr BUMN, BUMD dan investasi. <br>Lah, BUMN jg skrg lagi punya hutang bnyak. Kesannya hutgnya BUMN bukan hutang negara. Pdhl ya sama aja akhirnya beban negara jg. Cuma narasinya aja seakan2 BUMN itu perusahaan sendiri. Lah isinya BUMN ya ASN jg, yg korupsi ya org2 pemerintahan &amp; partai jg. Kalau saldo minus mulu, ujung2nya APBN jg yg nyubsidi",1
"Ada gak sih slot buat rakyat bisa ikut investasi melalui crowd funding? Jadinya ke depan kalau IKN beneran terwujud &amp; maju, masyarakat kita bs ikutan jdi owner saham &amp; bs ikut dpt passive income. Biar yang kaya gak taipan2 mulu. Tar ujung2nya warga kita cuma jadi babu jg",0
"Bukan cair sih kl nurut gw.....tapi BANJIR, si paling jago bisnis ternyata paling payah dlm nasionalis, sorry ko....kali ini gw ga percaya sm lo",1
Negara lain pindah ibukota kl kita membuat ibukota baru,1
"Salah, itu sudah ada kotanya bro raymond klo negara2 lain yang disebut tadi. Tapi klo dari nol from scratch gtu sangat buruk. <br><br>Lebih baik kita bangun ibukota dari kota kecil, jadi dana bisa dialokasikan yang lain.",1
"berarti presiden selanjutnya menentukan nasib ikn ya bang😢, semoga presiden selanjutnya punya mimpi dan tujuan sama kay pa Jokowi",1
"semoga video abang ini d tonton 90 % rakyat indonesia byr pd tau dan sadar kebijakan pak jokowi , <br><br>yng 10% dri tim paslon lain  nonton gk nonton  jg gk ngaruh👍👍👍",1
"IKN dilanjutka, tapi jgn jadi darurat IKN. Banyak hal yg perlu diutamakan. Gw Honorer 10 thn dan temen2 gw juga, bukan main perjuangannya, perjuangan makan buat hidup. Siswa2 gw yg pinter2 ga bisa kuliah karena biaya kuliah mahal, kebanyak waki muridnya pekerja buruh serabutan, karena tambak2 hancur karena abrasi. Jadi negara harus bijak dalam mengutamakan anggaran. Kasihani rakat kecil.",1
